From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
bengaluru,jaipur,Cultural,5,8,Camping,Flight,Luxury,72960,Winter
bengaluru,jaipur,Cultural,10,2,Hotel,Train,Standard,31680,Winter
bengaluru,jaipur,Cultural,4,4,Camping,Train,Premium,23408,Winter
bengaluru,jaipur,Cultural,7,2,Camping,Bus,Standard,12480,Winter
bengaluru,jaipur,Cultural,8,2,Hotel,Bus,Luxury,40320,Winter
bengaluru,jaipur,Cultural,2,2,Hotel,Bus,Premium,16127,Winter
bengaluru,jaipur,Historical,8,5,Hotel,Train,Standard,35640,Winter
bengaluru,jaipur,Historical,7,4,Hotel,Train,Luxury,62040,Winter
bengaluru,jaipur,Historical,3,2,Hotel,Bus,Standard,12960,Winter
bengaluru,jaipur,Historical,2,7,Resort,Car,Premium,46200,Winter
bengaluru,jaipur,Historical,9,7,Hotel,Flight,Premium,87360,Winter
bengaluru,jaipur,Historical,9,5,Hotel,Train,Standard,37620,Winter
bengaluru,jaipur,Historical,10,2,Resort,Train,Premium,55440,Winter
bengaluru,jaipur,Historical,3,4,Hotel,Flight,Luxury,67200,Winter
bengaluru,jaipur,Historical,6,2,Resort,Bus,Premium,30239,Winter
bengaluru,jaipur,Historical,2,2,Hotel,Bus,Premium,16127,Winter
bengaluru,jaipur,Desert,5,8,Hotel,Bus,Premium,38304,Summer
bengaluru,jaipur,Desert,6,4,Resort,Car,Standard,33000,Summer
bengaluru,jaipur,Desert,9,7,Resort,Flight,Standard,78000,Summer
bengaluru,jaipur,Desert,4,5,Resort,Bus,Luxury,50400,Summer
bengaluru,jaipur,Desert,10,8,Resort,Train,Standard,59400,Summer
bengaluru,jaipur,Desert,8,8,Resort,Car,Premium,69300,Summer
bengaluru,jaipur,Desert,2,5,Hotel,Car,Premium,30239,Summer
bengaluru,jaipur,Desert,8,6,Hotel,Flight,Luxury,111360,Summer
bengaluru,jaipur,Desert,8,4,Resort,Car,Premium,52500,Summer
bengaluru,jaipur,Desert,2,4,Resort,Bus,Luxury,38400,Summer
bengaluru,jaipur,City,9,8,Camping,Train,Standard,30360,Winter
bengaluru,jaipur,City,8,8,Hotel,Car,Standard,39600,Winter
bengaluru,jaipur,City,8,6,Hotel,Flight,Luxury,111360,Winter
bengaluru,jaipur,City,3,5,Resort,Train,Luxury,64350,Winter
bengaluru,jaipur,City,7,3,Hotel,Train,Standard,28380,Winter
bengaluru,jaipur,City,3,6,Camping,Car,Luxury,34400,Winter
bengaluru,jaipur,City,10,3,Resort,Train,Premium,60059,Winter
bengaluru,jaipur,City,4,3,Hotel,Car,Standard,20400,Winter
bengaluru,jaipur,City,6,3,Resort,Bus,Luxury,48000,Winter
bengaluru,jaipur,City,4,8,Resort,Car,Standard,40500,Winter
bengaluru,jaipur,Adventure,9,5,Hotel,Flight,Luxury,109440,Summer
bengaluru,jaipur,Adventure,7,8,Camping,Train,Standard,27720,Summer
bengaluru,jaipur,Adventure,9,2,Hotel,Flight,Premium,60479,Summer
bengaluru,jaipur,Adventure,6,8,Resort,Train,Luxury,99000,Summer
bengaluru,jaipur,Adventure,2,4,Hotel,Car,Premium,26880,Summer
bengaluru,jaipur,Adventure,9,5,Resort,Car,Standard,42750,Summer
bengaluru,jaipur,Adventure,7,8,Hotel,Train,Standard,41580,Summer
bengaluru,jaipur,Adventure,3,6,Hotel,Flight,Premium,57791,Summer
bengaluru,jaipur,Adventure,10,8,Camping,Car,Premium,40320,Summer
bengaluru,jaipur,Adventure,5,4,Hotel,Flight,Luxury,78720,Summer
bengaluru,jaipur,Mountain,4,2,Hotel,Flight,Standard,28800,Summer
bengaluru,jaipur,Mountain,7,7,Camping,Car,Luxury,47200,Summer
bengaluru,jaipur,Mountain,4,2,Camping,Bus,Luxury,19200,Summer
bengaluru,jaipur,Mountain,9,5,Hotel,Bus,Premium,38304,Summer
bengaluru,jaipur,Mountain,7,4,Resort,Flight,Premium,78960,Summer
bengaluru,jaipur,Mountain,7,7,Hotel,Car,Luxury,70800,Summer
bengaluru,jaipur,Mountain,7,2,Hotel,Train,Standard,25740,Summer
bengaluru,jaipur,Mountain,10,7,Hotel,Flight,Premium,91392,Summer
bengaluru,jaipur,Mountain,6,7,Resort,Bus,Premium,47040,Summer
bengaluru,jaipur,Mountain,3,6,Resort,Bus,Premium,36120,Summer
bengaluru,varanasi,Cultural,6,7,Resort,Flight,Standard,67200,Winter
bengaluru,varanasi,Cultural,3,4,Resort,Flight,Luxury,84000,Winter
bengaluru,varanasi,Cultural,7,8,Hotel,Bus,Luxury,60480,Winter
bengaluru,varanasi,Cultural,10,2,Hotel,Flight,Luxury,92160,Winter
bengaluru,varanasi,Cultural,7,2,Hotel,Train,Premium,36036,Winter
bengaluru,varanasi,Cultural,4,3,Hotel,Train,Premium,31415,Winter
bengaluru,varanasi,Cultural,5,3,Hotel,Bus,Standard,17760,Winter
bengaluru,varanasi,Cultural,3,4,Resort,Car,Luxury,52500,Winter
bengaluru,varanasi,Cultural,10,8,Hotel,Car,Luxury,86400,Winter
bengaluru,varanasi,Historical,8,3,Hotel,Bus,Standard,22080,Winter
bengaluru,varanasi,Historical,4,7,Resort,Flight,Standard,60000,Winter
bengaluru,varanasi,Historical,8,4,Resort,Bus,Premium,42000,Winter
bengaluru,varanasi,Historical,6,8,Hotel,Flight,Standard,57600,Winter
bengaluru,varanasi,Historical,10,3,Hotel,Train,Premium,48048,Winter
bengaluru,varanasi,Historical,5,4,Resort,Flight,Premium,68880,Winter
bengaluru,varanasi,Historical,6,8,Hotel,Flight,Luxury,115200,Winter
bengaluru,varanasi,Historical,10,5,Resort,Bus,Standard,36000,Winter
bengaluru,varanasi,Historical,4,8,Resort,Train,Standard,44550,Winter
bengaluru,varanasi,Historical,9,8,Hotel,Train,Luxury,91080,Winter
bengaluru,varanasi,City,3,7,Hotel,Car,Premium,39480,Winter
bengaluru,varanasi,City,3,8,Camping,Bus,Premium,22848,Winter
bengaluru,varanasi,City,9,6,Hotel,Bus,Premium,40992,Winter
bengaluru,varanasi,City,3,3,Hotel,Flight,Premium,41664,Winter
bengaluru,varanasi,City,2,5,Resort,Car,Premium,37800,Winter
bengaluru,varanasi,City,10,4,Camping,Bus,Premium,25088,Winter
bengaluru,varanasi,City,3,4,Camping,Bus,Standard,11200,Winter
bengaluru,varanasi,City,7,2,Resort,Train,Standard,32175,Winter
bengaluru,varanasi,City,4,2,Hotel,Train,Premium,27720,Winter
bengaluru,varanasi,City,4,8,Hotel,Flight,Premium,72576,Winter
bengaluru,varanasi,Religious,2,2,Resort,Car,Premium,25200,Winter
bengaluru,varanasi,Religious,5,8,Hotel,Bus,Luxury,54720,Winter
bengaluru,varanasi,Religious,10,5,Hotel,Car,Premium,50400,Winter
bengaluru,varanasi,Religious,5,4,Camping,Car,Standard,16400,Winter
bengaluru,varanasi,Religious,5,5,Hotel,Flight,Standard,43200,Winter
bengaluru,varanasi,Religious,3,8,Hotel,Flight,Luxury,97920,Winter
bengaluru,varanasi,Religious,10,2,Hotel,Bus,Luxury,46080,Winter
bengaluru,varanasi,Religious,4,4,Hotel,Flight,Standard,36480,Winter
bengaluru,varanasi,Religious,7,3,Hotel,Flight,Standard,41280,Winter
bengaluru,varanasi,Religious,3,6,Hotel,Train,Standard,28380,Winter
bengaluru,varanasi,Adventure,10,6,Hotel,Car,Premium,53760,Summer
bengaluru,varanasi,Adventure,9,2,Resort,Flight,Premium,75600,Summer
bengaluru,varanasi,Adventure,6,7,Resort,Car,Premium,58799,Summer
bengaluru,varanasi,Adventure,3,4,Hotel,Bus,Luxury,33600,Summer
bengaluru,varanasi,Adventure,3,8,Camping,Train,Standard,22440,Summer
bengaluru,varanasi,Adventure,2,4,Hotel,Train,Luxury,42240,Summer
bengaluru,varanasi,Adventure,4,8,Hotel,Flight,Luxury,103680,Summer
bengaluru,varanasi,Adventure,9,7,Resort,Bus,Standard,39000,Summer
bengaluru,varanasi,Adventure,3,7,Hotel,Flight,Standard,45120,Summer
bengaluru,varanasi,Adventure,6,3,Camping,Car,Standard,16000,Summer
bengaluru,varanasi,Backwater,2,4,Hotel,Train,Luxury,42240,Monsoon
bengaluru,varanasi,Backwater,8,8,Camping,Flight,Premium,59135,Monsoon
bengaluru,varanasi,Backwater,2,8,Hotel,Bus,Premium,32255,Monsoon
bengaluru,varanasi,Backwater,7,8,Resort,Car,Luxury,94500,Monsoon
bengaluru,varanasi,Backwater,7,4,Hotel,Car,Premium,39480,Monsoon
bengaluru,varanasi,Backwater,8,5,Camping,Flight,Premium,48384,Monsoon
bengaluru,varanasi,Backwater,7,3,Hotel,Flight,Luxury,82560,Monsoon
bengaluru,varanasi,Backwater,9,4,Hotel,Train,Standard,34980,Monsoon
bengaluru,varanasi,Backwater,8,2,Camping,Flight,Luxury,53760,Monsoon
bengaluru,varanasi,Backwater,4,6,Hotel,Train,Premium,42504,Monsoon
bengaluru,leh-ladakh,Mountain,3,2,Resort,Train,Luxury,44550,Summer
bengaluru,leh-ladakh,Mountain,6,4,Resort,Flight,Luxury,105600,Summer
bengaluru,leh-ladakh,Mountain,8,3,Hotel,Flight,Premium,61823,Summer
bengaluru,leh-ladakh,Mountain,9,2,Resort,Train,Luxury,74250,Summer
bengaluru,leh-ladakh,Mountain,8,4,Hotel,Car,Standard,30000,Summer
bengaluru,leh-ladakh,Mountain,8,4,Camping,Bus,Standard,16000,Summer
bengaluru,leh-ladakh,Mountain,4,8,Hotel,Flight,Standard,51840,Summer
bengaluru,leh-ladakh,Mountain,4,2,Hotel,Bus,Luxury,28800,Summer
bengaluru,leh-ladakh,Mountain,7,4,Camping,Flight,Luxury,60160,Summer
bengaluru,leh-ladakh,Mountain,2,6,Resort,Bus,Luxury,48000,Summer
bengaluru,leh-ladakh,Adventure,9,4,Hotel,Train,Premium,48972,Summer
bengaluru,leh-ladakh,Adventure,3,6,Resort,Bus,Luxury,51600,Summer
bengaluru,leh-ladakh,Adventure,7,5,Hotel,Train,Luxury,67320,Summer
bengaluru,leh-ladakh,Adventure,6,3,Hotel,Car,Standard,24000,Summer
bengaluru,leh-ladakh,Adventure,4,5,Hotel,Flight,Luxury,80640,Summer
bengaluru,leh-ladakh,Adventure,3,4,Hotel,Train,Luxury,46200,Summer
bengaluru,leh-ladakh,Adventure,9,3,Hotel,Train,Luxury,64680,Summer
bengaluru,leh-ladakh,Adventure,9,3,Hotel,Car,Standard,29400,Summer
bengaluru,leh-ladakh,Adventure,3,5,Camping,Bus,Luxury,24960,Summer
bengaluru,leh-ladakh,Adventure,9,2,Camping,Train,Luxury,39600,Summer
bengaluru,leh-ladakh,Cultural,7,7,Resort,Car,Luxury,88500,Winter
bengaluru,leh-ladakh,Cultural,10,4,Hotel,Train,Standard,36960,Winter
bengaluru,leh-ladakh,Cultural,4,8,Hotel,Train,Luxury,71280,Winter
bengaluru,leh-ladakh,Cultural,5,2,Resort,Bus,Standard,19800,Winter
bengaluru,leh-ladakh,Cultural,5,8,Resort,Flight,Standard,68400,Winter
bengaluru,leh-ladakh,Cultural,7,6,Hotel,Train,Premium,50820,Winter
bengaluru,leh-ladakh,Cultural,10,3,Camping,Car,Standard,20800,Winter
bengaluru,leh-ladakh,Cultural,6,5,Resort,Flight,Luxury,115200,Winter
bengaluru,leh-ladakh,Cultural,8,8,Camping,Flight,Luxury,84480,Winter
bengaluru,leh-ladakh,Cultural,3,3,Resort,Train,Luxury,51150,Winter
bengaluru,leh-ladakh,Hill Station,3,5,Resort,Flight,Luxury,93600,Summer
bengaluru,leh-ladakh,Hill Station,10,4,Hotel,Bus,Luxury,53760,Summer
bengaluru,leh-ladakh,Hill Station,4,8,Camping,Bus,Premium,24192,Summer
bengaluru,leh-ladakh,Hill Station,10,8,Resort,Car,Standard,54000,Summer
bengaluru,leh-ladakh,Hill Station,10,3,Hotel,Train,Standard,34320,Summer
bengaluru,leh-ladakh,Hill Station,4,4,Hotel,Bus,Premium,25536,Summer
bengaluru,leh-ladakh,Hill Station,10,4,Hotel,Car,Premium,47040,Summer
bengaluru,leh-ladakh,Hill Station,5,7,Resort,Train,Standard,43725,Summer
bengaluru,leh-ladakh,Hill Station,6,6,Camping,Car,Luxury,41600,Summer
bengaluru,leh-ladakh,Hill Station,4,6,Hotel,Bus,Standard,22080,Summer
bengaluru,auli,Mountain,7,8,Hotel,Car,Standard,37800,Summer
bengaluru,auli,Mountain,3,2,Hotel,Train,Luxury,35640,Summer
bengaluru,auli,Mountain,5,8,Camping,Flight,Luxury,72960,Summer
bengaluru,auli,Mountain,2,5,Resort,Train,Luxury,59400,Summer
bengaluru,auli,Mountain,6,5,Resort,Bus,Luxury,57600,Summer
bengaluru,auli,Mountain,8,4,Hotel,Flight,Standard,48000,Summer
bengaluru,auli,Mountain,2,3,Hotel,Flight,Premium,37632,Summer
bengaluru,auli,Mountain,9,5,Hotel,Bus,Premium,38304,Summer
bengaluru,auli,Mountain,4,4,Hotel,Train,Luxury,50160,Summer
bengaluru,auli,Mountain,7,5,Resort,Bus,Premium,42840,Summer
bengaluru,auli,Hill Station,10,6,Resort,Car,Premium,67200,Summer
bengaluru,auli,Hill Station,5,5,Camping,Car,Premium,25200,Summer
bengaluru,auli,Hill Station,9,3,Camping,Bus,Standard,15680,Summer
bengaluru,auli,Hill Station,2,4,Hotel,Flight,Luxury,61440,Summer
bengaluru,auli,Hill Station,8,3,Resort,Bus,Premium,38640,Summer
bengaluru,auli,Hill Station,7,3,Camping,Bus,Premium,19264,Summer
bengaluru,auli,Hill Station,10,5,Resort,Flight,Premium,100800,Summer
bengaluru,auli,Hill Station,9,2,Hotel,Car,Premium,37800,Summer
bengaluru,auli,Hill Station,10,5,Hotel,Bus,Standard,28800,Summer
bengaluru,auli,Hill Station,7,2,Hotel,Car,Premium,32759,Summer
bengaluru,auli,Adventure,9,6,Camping,Flight,Premium,54656,Summer
bengaluru,auli,Adventure,10,2,Resort,Car,Premium,50400,Summer
bengaluru,auli,Adventure,4,4,Hotel,Train,Premium,35112,Summer
bengaluru,auli,Adventure,7,2,Resort,Flight,Standard,46800,Summer
bengaluru,auli,Adventure,10,3,Resort,Train,Luxury,85800,Summer
bengaluru,auli,Adventure,6,2,Hotel,Flight,Luxury,69120,Summer
bengaluru,auli,Adventure,9,8,Hotel,Train,Luxury,91080,Summer
bengaluru,auli,Adventure,3,3,Resort,Car,Premium,32549,Summer
bengaluru,auli,Adventure,7,8,Hotel,Train,Luxury,83160,Summer
bengaluru,auli,Adventure,7,8,Resort,Bus,Standard,37800,Summer
bengaluru,auli,Cultural,10,5,Hotel,Car,Standard,36000,Winter
bengaluru,auli,Cultural,2,3,Resort,Train,Premium,32340,Winter
bengaluru,auli,Cultural,10,5,Hotel,Bus,Luxury,57600,Winter
bengaluru,auli,Cultural,10,3,Hotel,Train,Luxury,68640,Winter
bengaluru,auli,Cultural,7,3,Resort,Flight,Luxury,103200,Winter
bengaluru,auli,Cultural,6,6,Hotel,Train,Luxury,68640,Winter
bengaluru,auli,Cultural,10,6,Hotel,Flight,Luxury,122880,Winter
bengaluru,auli,Cultural,6,5,Hotel,Car,Premium,40320,Winter
bengaluru,auli,Cultural,7,7,Resort,Car,Premium,61949,Winter
bengaluru,auli,Cultural,6,8,Resort,Car,Luxury,90000,Winter
bengaluru,rann of kutch,Desert,9,4,Resort,Bus,Luxury,63600,Summer
bengaluru,rann of kutch,Desert,2,6,Hotel,Flight,Standard,38400,Summer
bengaluru,rann of kutch,Desert,10,7,Hotel,Flight,Standard,65280,Summer
bengaluru,rann of kutch,Desert,5,2,Hotel,Car,Standard,19800,Summer
bengaluru,rann of kutch,Desert,2,5,Hotel,Train,Premium,33264,Summer
bengaluru,rann of kutch,Desert,4,5,Hotel,Bus,Premium,28224,Summer
bengaluru,rann of kutch,Desert,10,8,Hotel,Flight,Luxury,138240,Summer
bengaluru,rann of kutch,Desert,2,7,Hotel,Bus,Luxury,42240,Summer
bengaluru,rann of kutch,Desert,5,6,Camping,Train,Luxury,43120,Summer
bengaluru,rann of kutch,Desert,9,6,Hotel,Flight,Premium,81984,Summer
bengaluru,rann of kutch,Cultural,4,5,Hotel,Train,Luxury,55440,Winter
bengaluru,rann of kutch,Cultural,7,7,Resort,Train,Luxury,97350,Winter
bengaluru,rann of kutch,Cultural,9,3,Hotel,Bus,Premium,32928,Winter
bengaluru,rann of kutch,Cultural,10,4,Resort,Bus,Premium,47040,Winter
bengaluru,rann of kutch,Cultural,6,7,Resort,Bus,Luxury,67200,Winter
bengaluru,rann of kutch,Cultural,9,4,Camping,Flight,Premium,47488,Winter
bengaluru,rann of kutch,Cultural,10,8,Hotel,Train,Premium,66528,Winter
bengaluru,rann of kutch,Cultural,3,6,Camping,Flight,Premium,38528,Winter
bengaluru,rann of kutch,Cultural,7,8,Hotel,Bus,Premium,42336,Winter
bengaluru,rann of kutch,Cultural,2,4,Hotel,Car,Premium,26880,Winter
bengaluru,rann of kutch,Adventure,9,7,Hotel,Train,Luxury,85800,Summer
bengaluru,rann of kutch,Adventure,9,3,Camping,Bus,Luxury,31360,Summer
bengaluru,rann of kutch,Adventure,6,6,Hotel,Train,Standard,34320,Summer
bengaluru,rann of kutch,Adventure,3,6,Hotel,Bus,Standard,20640,Summer
bengaluru,rann of kutch,Adventure,2,7,Resort,Bus,Luxury,52800,Summer
bengaluru,rann of kutch,Adventure,5,2,Hotel,Car,Premium,27720,Summer
bengaluru,rann of kutch,Adventure,7,7,Hotel,Flight,Standard,56640,Summer
bengaluru,rann of kutch,Adventure,4,2,Hotel,Bus,Premium,20160,Summer
bengaluru,rann of kutch,Adventure,9,5,Hotel,Bus,Premium,38304,Summer
bengaluru,rann of kutch,Adventure,7,4,Hotel,Car,Standard,28200,Summer
bengaluru,rann of kutch,Historical,5,6,Hotel,Car,Standard,29400,Winter
bengaluru,rann of kutch,Historical,8,8,Resort,Bus,Standard,39600,Winter
bengaluru,rann of kutch,Historical,8,8,Hotel,Flight,Standard,63360,Winter
bengaluru,rann of kutch,Historical,6,2,Hotel,Car,Premium,30239,Winter
bengaluru,rann of kutch,Historical,3,4,Resort,Train,Premium,40425,Winter
bengaluru,rann of kutch,Historical,10,6,Hotel,Flight,Standard,61440,Winter
bengaluru,rann of kutch,Historical,10,5,Resort,Train,Standard,49500,Winter
bengaluru,rann of kutch,Historical,3,4,Hotel,Bus,Luxury,33600,Winter
bengaluru,rann of kutch,Historical,9,7,Hotel,Train,Luxury,85800,Winter
bengaluru,rann of kutch,Historical,4,2,Hotel,Train,Premium,27720,Winter
bengaluru,coorg,Hill Station,5,3,Hotel,Flight,Premium,49728,Summer
bengaluru,coorg,Hill Station,10,4,Hotel,Car,Premium,47040,Summer
bengaluru,coorg,Hill Station,3,3,Hotel,Bus,Premium,20832,Summer
bengaluru,coorg,Hill Station,7,3,Hotel,Car,Premium,36120,Summer
bengaluru,coorg,Hill Station,8,3,Hotel,Flight,Premium,61823,Summer
bengaluru,coorg,Hill Station,7,4,Hotel,Car,Premium,39480,Summer
bengaluru,coorg,Hill Station,7,7,Hotel,Bus,Standard,28320,Summer
bengaluru,coorg,Hill Station,3,5,Hotel,Train,Standard,25740,Summer
bengaluru,coorg,Hill Station,8,7,Hotel,Train,Luxury,81840,Summer
bengaluru,coorg,Hill Station,3,7,Resort,Train,Premium,54285,Summer
bengaluru,coorg,Backwater,5,3,Hotel,Bus,Premium,24864,Monsoon
bengaluru,coorg,Backwater,4,5,Resort,Train,Premium,48510,Monsoon
bengaluru,coorg,Backwater,10,5,Resort,Bus,Standard,36000,Monsoon
bengaluru,coorg,Backwater,3,6,Hotel,Flight,Luxury,82560,Monsoon
bengaluru,coorg,Backwater,7,2,Resort,Car,Standard,29250,Monsoon
bengaluru,coorg,Backwater,10,6,Camping,Bus,Luxury,40960,Monsoon
bengaluru,coorg,Backwater,10,3,Hotel,Bus,Premium,34944,Monsoon
bengaluru,coorg,Backwater,10,5,Hotel,Car,Luxury,72000,Monsoon
bengaluru,coorg,Backwater,5,7,Resort,Flight,Standard,63600,Monsoon
bengaluru,coorg,Backwater,10,5,Resort,Car,Premium,62999,Monsoon
bengaluru,coorg,Adventure,4,6,Hotel,Flight,Premium,61823,Summer
bengaluru,coorg,Adventure,2,6,Hotel,Flight,Luxury,76800,Summer
bengaluru,coorg,Adventure,6,7,Hotel,Car,Premium,47040,Summer
bengaluru,coorg,Adventure,6,8,Hotel,Car,Luxury,72000,Summer
bengaluru,coorg,Adventure,5,6,Resort,Car,Standard,36750,Summer
bengaluru,coorg,Adventure,8,4,Hotel,Car,Luxury,60000,Summer
bengaluru,coorg,Adventure,2,2,Hotel,Flight,Standard,23040,Summer
bengaluru,coorg,Adventure,6,5,Resort,Bus,Standard,28800,Summer
bengaluru,coorg,Adventure,8,4,Hotel,Flight,Premium,67200,Summer
bengaluru,coorg,Adventure,8,5,Hotel,Car,Luxury,64800,Summer
bengaluru,coorg,Cultural,10,3,Resort,Train,Standard,42900,Winter
bengaluru,coorg,Cultural,4,6,Resort,Flight,Luxury,110400,Winter
bengaluru,coorg,Cultural,4,7,Hotel,Bus,Standard,24000,Winter
bengaluru,coorg,Cultural,2,4,Hotel,Flight,Luxury,61440,Winter
bengaluru,coorg,Cultural,10,5,Hotel,Flight,Standard,57600,Winter
bengaluru,coorg,Cultural,5,5,Hotel,Train,Standard,29700,Winter
bengaluru,coorg,Cultural,6,3,Hotel,Car,Standard,24000,Winter
bengaluru,coorg,Cultural,8,6,Hotel,Car,Standard,34800,Winter
bengaluru,coorg,Cultural,5,2,Hotel,Car,Luxury,39600,Winter
bengaluru,coorg,Cultural,2,5,Hotel,Car,Standard,21600,Winter
bengaluru,kodaikanal,Hill Station,2,5,Hotel,Flight,Standard,34560,Summer
bengaluru,kodaikanal,Hill Station,10,3,Hotel,Car,Standard,31200,Summer
bengaluru,kodaikanal,Hill Station,10,4,Hotel,Bus,Luxury,53760,Summer
bengaluru,kodaikanal,Hill Station,7,6,Hotel,Train,Standard,36300,Summer
bengaluru,kodaikanal,Hill Station,6,3,Hotel,Bus,Premium,26880,Summer
bengaluru,kodaikanal,Hill Station,6,4,Resort,Car,Luxury,66000,Summer
bengaluru,kodaikanal,Hill Station,4,7,Hotel,Flight,Luxury,96000,Summer
bengaluru,kodaikanal,Hill Station,9,2,Resort,Train,Luxury,74250,Summer
bengaluru,kodaikanal,Hill Station,8,8,Resort,Train,Luxury,108900,Summer
bengaluru,kodaikanal,Hill Station,8,5,Hotel,Bus,Premium,36288,Summer
bengaluru,kodaikanal,Mountain,8,3,Hotel,Flight,Standard,44160,Summer
bengaluru,kodaikanal,Mountain,5,4,Hotel,Bus,Premium,27552,Summer
bengaluru,kodaikanal,Mountain,2,6,Hotel,Flight,Premium,53760,Summer
bengaluru,kodaikanal,Mountain,10,6,Resort,Bus,Premium,53760,Summer
bengaluru,kodaikanal,Mountain,3,5,Hotel,Train,Standard,25740,Summer
bengaluru,kodaikanal,Mountain,10,7,Hotel,Bus,Standard,32640,Summer
bengaluru,kodaikanal,Mountain,6,5,Hotel,Car,Standard,28800,Summer
bengaluru,kodaikanal,Mountain,5,8,Resort,Bus,Premium,47880,Summer
bengaluru,kodaikanal,Mountain,5,8,Hotel,Train,Premium,52668,Summer
bengaluru,kodaikanal,Adventure,2,3,Hotel,Bus,Luxury,26880,Summer
bengaluru,kodaikanal,Adventure,3,7,Camping,Flight,Standard,30080,Summer
bengaluru,kodaikanal,Adventure,5,5,Resort,Bus,Luxury,54000,Summer
bengaluru,kodaikanal,Adventure,7,8,Hotel,Train,Premium,58211,Summer
bengaluru,kodaikanal,Adventure,9,6,Hotel,Train,Premium,56364,Summer
bengaluru,kodaikanal,Adventure,6,4,Hotel,Flight,Premium,59135,Summer
bengaluru,kodaikanal,Adventure,3,8,Hotel,Flight,Premium,68544,Summer
bengaluru,kodaikanal,Adventure,5,4,Hotel,Train,Premium,37884,Summer
bengaluru,kodaikanal,Adventure,2,6,Hotel,Bus,Luxury,38400,Summer
bengaluru,kodaikanal,Adventure,4,2,Hotel,Train,Luxury,39600,Summer
bengaluru,kodaikanal,Cultural,8,4,Hotel,Bus,Standard,24000,Winter
bengaluru,kodaikanal,Cultural,7,3,Resort,Flight,Luxury,103200,Winter
bengaluru,kodaikanal,Cultural,5,5,Hotel,Train,Premium,41580,Winter
bengaluru,kodaikanal,Cultural,9,7,Hotel,Flight,Premium,87360,Winter
bengaluru,kodaikanal,Cultural,4,7,Hotel,Train,Standard,33000,Winter
bengaluru,kodaikanal,Cultural,4,7,Camping,Flight,Standard,32000,Winter
bengaluru,kodaikanal,Cultural,10,7,Hotel,Car,Luxury,81600,Winter
bengaluru,kodaikanal,Cultural,2,8,Hotel,Car,Luxury,57600,Winter
bengaluru,kodaikanal,Cultural,2,8,Camping,Car,Premium,26880,Winter
bengaluru,kodaikanal,Cultural,4,8,Resort,Bus,Standard,32400,Winter
bengaluru,jaisalmer,Desert,4,2,Resort,Bus,Luxury,36000,Summer
bengaluru,jaisalmer,Desert,9,4,Hotel,Car,Luxury,63600,Summer
bengaluru,jaisalmer,Desert,9,7,Hotel,Flight,Standard,62400,Summer
bengaluru,jaisalmer,Desert,2,6,Resort,Flight,Standard,48000,Summer
bengaluru,jaisalmer,Desert,2,6,Camping,Train,Luxury,35200,Summer
bengaluru,jaisalmer,Desert,6,2,Hotel,Flight,Standard,34560,Summer
bengaluru,jaisalmer,Desert,3,2,Hotel,Bus,Standard,12960,Summer
bengaluru,jaisalmer,Desert,5,6,Hotel,Train,Premium,45276,Summer
bengaluru,jaisalmer,Desert,6,8,Resort,Flight,Standard,72000,Summer
bengaluru,jaisalmer,Desert,7,5,Hotel,Flight,Luxury,97920,Summer
bengaluru,jaisalmer,Cultural,5,7,Hotel,Bus,Premium,35616,Winter
bengaluru,jaisalmer,Cultural,3,7,Hotel,Car,Standard,28200,Winter
bengaluru,jaisalmer,Cultural,8,5,Hotel,Flight,Luxury,103680,Winter
bengaluru,jaisalmer,Cultural,9,2,Hotel,Car,Luxury,54000,Winter
bengaluru,jaisalmer,Cultural,4,2,Hotel,Flight,Premium,40320,Winter
bengaluru,jaisalmer,Cultural,7,6,Resort,Car,Luxury,82500,Winter
bengaluru,jaisalmer,Cultural,2,3,Hotel,Bus,Luxury,26880,Winter
bengaluru,jaisalmer,Cultural,9,4,Hotel,Car,Standard,31800,Winter
bengaluru,jaisalmer,Cultural,6,6,Hotel,Car,Standard,31200,Winter
bengaluru,jaisalmer,Cultural,7,2,Hotel,Bus,Luxury,37440,Winter
bengaluru,jaisalmer,Historical,4,8,Hotel,Flight,Standard,51840,Winter
bengaluru,jaisalmer,Historical,6,3,Hotel,Bus,Luxury,38400,Winter
bengaluru,jaisalmer,Historical,8,7,Hotel,Train,Premium,57288,Winter
bengaluru,jaisalmer,Historical,4,8,Hotel,Car,Luxury,64800,Winter
bengaluru,jaisalmer,Historical,7,2,Hotel,Car,Premium,32759,Winter
bengaluru,jaisalmer,Historical,5,8,Camping,Car,Premium,31919,Winter
bengaluru,jaisalmer,Historical,8,8,Hotel,Train,Standard,43560,Winter
